Week,Unnamed: 2,Unnamed: 3,Impressions,Clicks,Opens,Leads,Segment,Season,CountryISO,CountryName,Region,SubRegion,Publication,AdType,Treatment,BuyingBasis,Cost,Year,Month,Num_Week
2017-03-05,,,26.0,8,0,0,Residential,xComfort Brand,no,Norway,Northern Europe,Nordics,xcomfort,Google Ad Words,Exact match,CPC,4.0,2017,3,9
2017-07-23,,,1.0,1,0,0,Residential,xComfort Brand,no,Norway,Northern Europe,Nordics,moeller xcomfort,Google Ad Words,Exact match,CPC,4.0,2017,7,29
2017-01-01,,,0.0,2,0,0,Commercial,LED-sustainability,gb,United Kingdom,Northern Europe,UK & I,energy efficient lighting,Google Ad Words,Phrase match,CPC,4.0,2017,1,52
2017-05-28,,,5.0,1,0,0,Commercial,LED-app-gen,gb,United Kingdom,Northern Europe,UK & I,led high bay lights,Google Ad Words,Phrase match,CPC,4.0,2017,5,21
2017-03-26,,,470.0,2,0,0,Commercial,LED-app-industrial,gb,United Kingdom,Northern Europe,UK & I,industrial lighting,Google Ad Words,Phrase match,CPC,4.0,2017,3,12
2017-06-11,,,47.0,2,0,0,Commercial,LED-Brand,gb,United Kingdom,Northern Europe,UK & I,cooper lighting,Google Ad Words,Phrase match,CPC,4.0,2017,6,23
2017-04-30,,,165.0,4,0,0,Commercial,LED-compliance,gb,United Kingdom,Northern Europe,UK & I,lighting regulations,Google Ad Words,Phrase match,CPC,4.0,2017,4,17
2017-05-07,,,55.0,2,0,0,Commercial,LED-sustainability,gb,United Kingdom,Northern Europe,UK & I,energy efficient lighting,Google Ad Words,Phrase match,CPC,4.0,2017,5,18
2017-06-25,,,64.0,2,0,0,Commercial,LED-sustainability,gb,United Kingdom,Northern Europe,UK & I,energy efficient lighting,Google Ad Words,Phrase match,CPC,4.0,2017,6,25
2017-07-31,,,5.0,1,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,redundante stromversorgung,Google Ad Words,Phrase match,CPC,3.0,2017,7,31
2017-07-31,,,8.0,1,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,unterbrechungsfreie stromversorgung usv,Google Ad Words,Phrase match,CPC,3.0,2017,7,31
2017-07-31,,,3.0,1,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,usv anlagen für rechenzentren,Google Ad Words,Exact match,CPC,3.0,2017,7,31
2017-07-31,,,68.0,2,0,0,IT Channel,IT Power Distribution 17,de,Germany,Western Europe,DACH,energieverteilung,Google Ad Words,Phrase match,CPC,3.0,2017,7,31
2017-07-31,,,36.0,1,0,0,IT Channel,IT Power Distribution 17,de,Germany,Western Europe,DACH,rack pdu,Google Ad Words,Phrase match,CPC,3.0,2017,7,31
2017-07-31,,,3.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smartbolig,Google Ad Words,Exact match,CPC,3.0,2017,7,31
2017-07-31,,,8.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smarthusløsninger,Google Ad Words,Exact match,CPC,3.0,2017,7,31
2017-08-07,,,48.0,3,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smart home,Google Ad Words,Exact match,CPC,3.0,2017,8,32
2017-08-07,,,9.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smarthus løsninger,Google Ad Words,Phrase match,CPC,3.0,2017,8,32
2017-07-31,,,5.0,1,0,0,Residential,xComfort Lighting,no,Norway,Northern Europe,Nordics,dimmer med fjernkontroll,Google Ad Words,Exact match,CPC,3.0,2017,7,31
2017-08-14,,,3.0,1,0,0,Residential,xComfort Lighting,no,Norway,Northern Europe,Nordics,dimmer med fjernkontroll,Google Ad Words,Phrase match,CPC,3.0,2017,8,33
2017-08-14,,,9.0,1,0,0,Residential,xComfort Lighting,no,Norway,Northern Europe,Nordics,trådløs lysbryter,Google Ad Words,Exact match,CPC,3.0,2017,8,33
2017-07-31,,,28.0,3,0,0,Residential,xComfort Security & Care,no,Norway,Northern Europe,Nordics,trådløs dimmer,Google Ad Words,Exact match,CPC,3.0,2017,7,31
2017-07-31,,,9.0,1,0,0,Residential,xComfort Climate,no,Norway,Northern Europe,Nordics,fjernstyring av varme,Google Ad Words,Phrase match,CPC,3.0,2017,7,31
2017-08-07,,,2.0,1,0,0,Residential,xComfort Climate,no,Norway,Northern Europe,Nordics,varmestyring hytte,Google Ad Words,Phrase match,CPC,3.0,2017,8,32
2017-07-17,,,3.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smartbolig,Google Ad Words,Phrase match,CPC,3.0,2017,7,29
2017-07-17,,,5.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smarthus løsninger,Google Ad Words,Exact match,CPC,3.0,2017,7,29
2017-07-17,,,2.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smarthus løsninger,Google Ad Words,Phrase match,CPC,3.0,2017,7,29
2017-07-17,,,2.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smarthus systemer,Google Ad Words,Exact match,CPC,3.0,2017,7,29
2017-07-24,,,45.0,3,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,Smart Home,Google Ad Words,Exact match,CPC,3.0,2017,7,30
2017-07-24,,,230.0,4,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,Smart Home,Google Ad Words,Phrase match,CPC,3.0,2017,7,30
2017-07-24,,,6.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smartbolig,Google Ad Words,Phrase match,CPC,3.0,2017,7,30
2017-07-17,,,11.0,2,0,0,Residential,xComfort Lighting,no,Norway,Northern Europe,Nordics,trådløs lysbryter,Google Ad Words,Exact match,CPC,3.0,2017,7,29
2017-07-24,,,32.0,3,0,0,Residential,xComfort Lighting,no,Norway,Northern Europe,Nordics,trådløs dimmer,Google Ad Words,Phrase match,CPC,3.0,2017,7,30
2017-07-31,,,3.0,2,0,0,Residential,xComfort Lighting,no,Norway,Northern Europe,Nordics,trådløs dimmer,Google Ad Words,Phrase match,CPC,3.0,2017,7,31
2017-07-31,,,5.0,1,0,0,Residential,xComfort Lighting,no,Norway,Northern Europe,Nordics,trådløs lysbryter,Google Ad Words,Phrase match,CPC,3.0,2017,7,31
2017-07-17,,,40.0,1,0,0,Residential,xComfort Security & Care,no,Norway,Northern Europe,Nordics,lysstyring,Google Ad Words,Phrase match,CPC,3.0,2017,7,29
2017-07-17,,,220.0,2,0,0,Residential,xComfort Security & Care,no,Norway,Northern Europe,Nordics,securitycamera,Google Ad Words,Phrase match,CPC,3.0,2017,7,29
2017-07-17,,,2.0,1,0,0,Residential,xComfort Security & Care,no,Norway,Northern Europe,Nordics,trådløs lysstyring,Google Ad Words,Exact match,CPC,3.0,2017,7,29
2017-07-24,,,60.0,1,0,0,Residential,xComfort Brand,no,Norway,Northern Europe,Nordics,möller,Google Ad Words,Exact match,CPC,3.0,2017,7,30
2017-06-05,,,533.0,1,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,unterbrechungsfreie stromversorgung,Google Ad Words,Phrase match,CPC,3.0,2017,6,23
2017-06-05,,,72.0,1,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,usv anlage,Google Ad Words,Phrase match,CPC,3.0,2017,6,23
2017-06-12,,,22.0,1,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,usv unterbrechungsfreie stromversorgung,Google Ad Words,Exact match,CPC,3.0,2017,6,24
2017-06-12,,,3.0,1,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,usv versorgung,Google Ad Words,Exact match,CPC,3.0,2017,6,24
2017-06-19,,,23.0,1,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,usv anlage,Google Ad Words,Phrase match,CPC,3.0,2017,6,25
2017-06-05,,,43.0,1,0,0,IT Channel,IT Power Distribution 17,de,Germany,Western Europe,DACH,rack pdu,Google Ad Words,Phrase match,CPC,3.0,2017,6,23
2017-07-03,,,1517.0,2,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,unterbrechungsfreie stromversorgung,Google Ad Words,Phrase match,CPC,3.0,2017,7,27
2017-07-10,,,34.0,2,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,unabhÃ¤ngige stromversorgung,Google Ad Words,Phrase match,CPC,3.0,2017,7,28
2017-07-10,,,1958.0,2,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,unterbrechungsfreie stromversorgung,Google Ad Words,Phrase match,CPC,3.0,2017,7,28
2017-07-10,,,41.0,1,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,unterbrechungsfreie stromversorgung usv,Google Ad Words,Phrase match,CPC,3.0,2017,7,28
2017-07-10,,,24.0,1,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,usv unterbrechungsfreie stromversorgung,Google Ad Words,Exact match,CPC,3.0,2017,7,28
2017-07-17,,,237.0,2,0,0,IT Channel,IT Power Distribution 17,de,Germany,Western Europe,DACH,pdu,Google Ad Words,Phrase match,CPC,3.0,2017,7,29
2017-07-17,,,49.0,1,0,0,IT Channel,IT Power Distribution 17,de,Germany,Western Europe,DACH,rack pdu,Google Ad Words,Phrase match,CPC,3.0,2017,7,29
2017-07-03,,,64.0,1,0,0,IT Channel,IT Data Centre Infra 17,de,Germany,Western Europe,DACH,it rack,Google Ad Words,Phrase match,CPC,3.0,2017,7,27
2017-07-03,,,17.0,1,0,0,IT Channel,IT Power manag 17,de,Germany,Western Europe,DACH,energiemanagement software,Google Ad Words,Exact match,CPC,3.0,2017,7,27
2017-07-03,,,3.0,1,0,0,IT Channel,IT Power manag 17,de,Germany,Western Europe,DACH,software energiemanagement,Google Ad Words,Phrase match,CPC,3.0,2017,7,27
2017-07-03,,,6.0,1,0,0,IT Channel,IT UPS maintenance 17,de,Germany,Western Europe,DACH,usv wartung,Google Ad Words,Exact match,CPC,3.0,2017,7,27
2017-05-08,,,32.0,1,0,0,IT Channel,IT Power manag 17,de,Germany,Western Europe,DACH,energiemanagementsystem,Google Ad Words,Exact match,CPC,3.0,2017,5,19
2017-05-22,,,6.0,1,0,0,IT Channel,IT Power manag 17,de,Germany,Western Europe,DACH,energiemanagement software,Google Ad Words,Exact match,CPC,3.0,2017,5,21
2017-05-15,,,6.0,2,0,0,IT Channel,IT UPS maintenance 17,de,Germany,Western Europe,DACH,wartung usv anlagen,Google Ad Words,Exact match,CPC,3.0,2017,5,20
2017-07-17,,,0.0,1,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,usv anlagen für rechenzentren,Google Ad Words,Exact match,CPC,3.0,2017,7,29
2017-07-31,,,0.0,1,0,0,IT Channel,IT Power Distribution 17,de,Germany,Western Europe,DACH,pdu,Google Ad Words,Phrase match,CPC,3.0,2017,7,31
2017-07-24,,,0.0,1,0,0,IT Channel,IT UPS maintenance 17,de,Germany,Western Europe,DACH,usv service,Google Ad Words,Phrase match,CPC,3.0,2017,7,30
2017-07-17,,,0.0,1,0,0,IT Channel,IT Downtime protection 17,de,Germany,Western Europe,DACH,rechenzentrum ausfall,Google Ad Words,Phrase match,CPC,3.0,2017,7,29
2017-07-03,,,1517.0,2,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,unterbrechungsfreie stromversorgung,Google Ad Words,Phrase match,CPC,3.0,2017,7,27
2017-07-10,,,34.0,2,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,unabhÃ¤ngige stromversorgung,Google Ad Words,Phrase match,CPC,3.0,2017,7,28
2017-07-10,,,1958.0,2,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,unterbrechungsfreie stromversorgung,Google Ad Words,Phrase match,CPC,3.0,2017,7,28
2017-07-10,,,41.0,1,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,unterbrechungsfreie stromversorgung usv,Google Ad Words,Phrase match,CPC,3.0,2017,7,28
2017-07-10,,,24.0,1,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,usv unterbrechungsfreie stromversorgung,Google Ad Words,Exact match,CPC,3.0,2017,7,28
2017-07-17,,,237.0,2,0,0,IT Channel,IT Power Distribution 17,de,Germany,Western Europe,DACH,pdu,Google Ad Words,Phrase match,CPC,3.0,2017,7,29
2017-07-17,,,49.0,1,0,0,IT Channel,IT Power Distribution 17,de,Germany,Western Europe,DACH,rack pdu,Google Ad Words,Phrase match,CPC,3.0,2017,7,29
2017-07-03,,,64.0,1,0,0,IT Channel,IT Data Centre Infra 17,de,Germany,Western Europe,DACH,it rack,Google Ad Words,Phrase match,CPC,3.0,2017,7,27
2017-07-03,,,17.0,1,0,0,IT Channel,IT Power manag 17,de,Germany,Western Europe,DACH,energiemanagement software,Google Ad Words,Exact match,CPC,3.0,2017,7,27
2017-07-03,,,3.0,1,0,0,IT Channel,IT Power manag 17,de,Germany,Western Europe,DACH,software energiemanagement,Google Ad Words,Phrase match,CPC,3.0,2017,7,27
2017-07-03,,,6.0,1,0,0,IT Channel,IT UPS maintenance 17,de,Germany,Western Europe,DACH,usv wartung,Google Ad Words,Exact match,CPC,3.0,2017,7,27
2017-05-29,,,160.0,2,0,0,IT Channel,IT Power Distribution 17,de,Germany,Western Europe,DACH,energieverteilung,Google Ad Words,Phrase match,CPC,3.0,2017,5,22
2017-05-22,,,18.0,1,0,0,IT Channel,IT Power manag 17,de,Germany,Western Europe,DACH,energiemanagement software,Google Ad Words,Exact match,CPC,3.0,2017,5,21
2017-05-29,,,37.0,1,0,0,IT Channel,IT Power manag 17,de,Germany,Western Europe,DACH,energiemanagement software,Google Ad Words,Phrase match,CPC,3.0,2017,5,22
2017-08-14,,,7.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smart home controller,Google Ad Words,Phrase match,CPC,3.0,2017,8,33
2017-08-14,,,28.0,2,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smart house,Google Ad Words,Phrase match,CPC,3.0,2017,8,33
2017-08-14,,,3.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smartbolig,Google Ad Words,Exact match,CPC,3.0,2017,8,33
2017-08-21,,,30.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smart hus,Google Ad Words,Exact match,CPC,3.0,2017,8,34
2017-08-21,,,5.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smarthus systemer,Google Ad Words,Exact match,CPC,3.0,2017,8,34
2017-08-28,,,11.0,2,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smarthus,Google Ad Words,Exact match,CPC,3.0,2017,8,35
2017-08-14,,,8.0,1,0,0,Residential,xComfort Lighting,no,Norway,Northern Europe,Nordics,trådløs lysbryter,Google Ad Words,Phrase match,CPC,3.0,2017,8,33
2017-08-21,,,7.0,1,0,0,Residential,xComfort Lighting,no,Norway,Northern Europe,Nordics,styring av lys,Google Ad Words,Phrase match,CPC,3.0,2017,8,34
2017-08-14,,,2.0,1,0,0,Residential,xComfort Climate,no,Norway,Northern Europe,Nordics,varmestyring hytte,Google Ad Words,Exact match,CPC,3.0,2017,8,33
2017-08-21,,,3.0,1,0,0,Residential,xComfort Climate,no,Norway,Northern Europe,Nordics,varmestyring hytte,Google Ad Words,Exact match,CPC,3.0,2017,8,34
2017-08-28,,,1.0,1,0,0,Residential,xComfort Climate,no,Norway,Northern Europe,Nordics,varmestyring hytte,Google Ad Words,Exact match,CPC,3.0,2017,8,35
2017-08-21,,,12.0,1,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,redundante stromversorgung,Google Ad Words,Exact match,CPC,3.0,2017,8,34
2017-08-21,,,4.0,1,0,0,IT Channel,IT Power Distribution 17,de,Germany,Western Europe,DACH,rack pdu,Google Ad Words,Exact match,CPC,3.0,2017,8,34
2017-08-14,,,67.0,1,0,0,IT Channel,IT Data Centre Infra 17,de,Germany,Western Europe,DACH,it architektur,Google Ad Words,Exact match,CPC,3.0,2017,8,33
2017-08-14,,,100.0,1,0,0,IT Channel,IT Data Centre Infra 17,de,Germany,Western Europe,DACH,it infrastruktur,Google Ad Words,Exact match,CPC,3.0,2017,8,33
2017-08-14,,,41.0,1,0,0,IT Channel,IT Data Centre Infra 17,de,Germany,Western Europe,DACH,it rack,Google Ad Words,Phrase match,CPC,3.0,2017,8,33
2017-08-21,,,92.0,1,0,0,IT Channel,IT Data Centre Infra 17,de,Germany,Western Europe,DACH,it architektur,Google Ad Words,Exact match,CPC,3.0,2017,8,34
2017-08-21,,,9.0,1,0,0,IT Channel,IT Power manag 17,de,Germany,Western Europe,DACH,power management software,Google Ad Words,Phrase match,CPC,3.0,2017,8,34
2017-08-21,,,9.0,2,0,0,IT Channel,IT UPS maintenance 17,de,Germany,Western Europe,DACH,wartung usv,Google Ad Words,Phrase match,CPC,3.0,2017,8,34
2017-07-03,,,2.0,2,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,eaton Smart Home,Google Ad Words,Exact match,CPC,3.0,2017,7,27
2017-07-03,,,32.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smart house,Google Ad Words,Phrase match,CPC,3.0,2017,7,27
2017-07-03,,,6.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smarthus systemer,Google Ad Words,Exact match,CPC,3.0,2017,7,27
2017-07-03,,,2.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smarthusteknologi,Google Ad Words,Exact match,CPC,3.0,2017,7,27
2017-07-10,,,1.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,Smart Home controller,Google Ad Words,Exact match,CPC,3.0,2017,7,28
2017-07-10,,,17.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smart hus,Google Ad Words,Exact match,CPC,3.0,2017,7,28
2017-07-10,,,3.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smartbolig,Google Ad Words,Exact match,CPC,3.0,2017,7,28
2017-07-17,,,6.0,2,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,home control,Google Ad Words,Exact match,CPC,3.0,2017,7,29
2017-07-17,,,12.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,Smart Home,Google Ad Words,Exact match,CPC,3.0,2017,7,29
2017-07-17,,,44.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smarthus,Google Ad Words,Phrase match,CPC,3.0,2017,7,29
2017-07-17,,,1.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smarthus systemer,Google Ad Words,Exact match,CPC,3.0,2017,7,29
2017-07-03,,,135.0,2,0,0,Residential,xComfort Entertainment,no,Norway,Northern Europe,Nordics,universal remote,Google Ad Words,Phrase match,CPC,3.0,2017,7,27
2017-07-03,,,3.0,2,0,0,Residential,xComfort Lighting,no,Norway,Northern Europe,Nordics,fjernstyrt dimmer,Google Ad Words,Exact match,CPC,3.0,2017,7,27
2017-07-03,,,4.0,1,0,0,Residential,xComfort Lighting,no,Norway,Northern Europe,Nordics,fjernstyrt dimmer,Google Ad Words,Phrase match,CPC,3.0,2017,7,27
2017-07-03,,,1.0,1,0,0,Residential,xComfort Lighting,no,Norway,Northern Europe,Nordics,styring av lys,Google Ad Words,Exact match,CPC,3.0,2017,7,27
2017-07-03,,,5.0,1,0,0,Residential,xComfort Lighting,no,Norway,Northern Europe,Nordics,tradlos styring av lys,Google Ad Words,Exact match,CPC,3.0,2017,7,27
2017-07-10,,,3.0,1,0,0,Residential,xComfort Lighting,no,Norway,Northern Europe,Nordics,styring av lys,Google Ad Words,Phrase match,CPC,3.0,2017,7,28
2017-07-03,,,15.0,1,0,0,Residential,xComfort Security & Care,no,Norway,Northern Europe,Nordics,heating control,Google Ad Words,Exact match,CPC,3.0,2017,7,27
2017-07-03,,,53.0,1,0,0,Residential,xComfort Security & Care,no,Norway,Northern Europe,Nordics,Lighting control,Google Ad Words,Phrase match,CPC,3.0,2017,7,27
2017-07-10,,,62.0,1,0,0,Residential,xComfort Security & Care,no,Norway,Northern Europe,Nordics,lysstyring,Google Ad Words,Phrase match,CPC,3.0,2017,7,28
2017-07-03,,,29.0,2,0,0,Residential,xComfort Climate,no,Norway,Northern Europe,Nordics,temperaturstyring,Google Ad Words,Phrase match,CPC,3.0,2017,7,27
2017-07-17,,,4.0,1,0,0,Residential,xComfort Climate,no,Norway,Northern Europe,Nordics,temperaturstyring,Google Ad Words,Phrase match,CPC,3.0,2017,7,29
2017-07-03,,,8.0,1,0,0,Residential,xComfort Brand,no,Norway,Northern Europe,Nordics,moeller xcomfort,Google Ad Words,Exact match,CPC,3.0,2017,7,27
2017-07-10,,,3.0,2,0,0,Residential,xComfort Brand,no,Norway,Northern Europe,Nordics,moeller xcomfort,Google Ad Words,Exact match,CPC,3.0,2017,7,28
2017-07-10,,,2.0,2,0,0,Residential,xComfort Brand,no,Norway,Northern Europe,Nordics,xcomfort Smart Home controller,Google Ad Words,Exact match,CPC,3.0,2017,7,28
2017-07-17,,,65.0,1,0,0,Residential,xComfort Brand,no,Norway,Northern Europe,Nordics,eaton,Google Ad Words,Phrase match,CPC,3.0,2017,7,29
2017-07-17,,,23.0,3,0,0,Residential,xComfort Brand,no,Norway,Northern Europe,Nordics,xcomfort,Google Ad Words,Phrase match,CPC,3.0,2017,7,29
2017-08-28,,,12.0,1,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smarthus systemer,Google Ad Words,Phrase match,CPC,3.0,2017,8,35
2017-09-11,,,15.0,2,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smarthus,Google Ad Words,Exact match,CPC,3.0,2017,9,37
2017-09-11,,,39.0,2,0,0,Residential,xComfort Smarthome,no,Norway,Northern Europe,Nordics,smarthus,Google Ad Words,Phrase match,CPC,3.0,2017,9,37
2017-08-28,,,22.0,3,0,0,Residential,xComfort Lighting,no,Norway,Northern Europe,Nordics,trÃ¥dlÃ¸s lysbryter,Google Ad Words,Exact match,CPC,3.0,2017,8,35
2017-09-04,,,2.0,1,0,0,Residential,xComfort Lighting,no,Norway,Northern Europe,Nordics,fjernstyring av lys,Google Ad Words,Phrase match,CPC,3.0,2017,9,36
2017-09-04,,,12.0,3,0,0,Residential,xComfort Lighting,no,Norway,Northern Europe,Nordics,trÃ¥dlÃ¸s lysbryter,Google Ad Words,Exact match,CPC,3.0,2017,9,36
2017-08-28,,,23.0,1,0,0,Residential,xComfort Climate,no,Norway,Northern Europe,Nordics,temperaturstyring,Google Ad Words,Phrase match,CPC,3.0,2017,8,35
2017-08-28,,,5.0,1,0,0,Residential,xComfort Brand,no,Norway,Northern Europe,Nordics,eaton electric as,Google Ad Words,Exact match,CPC,3.0,2017,8,35
2017-08-28,,,59.0,1,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,usv anlagen,Google Ad Words,Exact match,CPC,3.0,2017,8,35
2017-09-04,,,6.0,1,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,redundante stromversorgung,Google Ad Words,Exact match,CPC,3.0,2017,9,36
2017-09-04,,,85.0,2,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,unterbrechungsfreie stromversorgung,Google Ad Words,Exact match,CPC,3.0,2017,9,36
2017-09-04,,,26.0,1,0,0,IT Channel,IT UPS 2017,de,Germany,Western Europe,DACH,usv anlagen,Google Ad Words,Phrase match,CPC,3.0,2017,9,36
2017-08-28,,,47.0,2,0,0,IT Channel,IT Power Distribution 17,de,Germany,Western Europe,DACH,energieverteiler,Google Ad Words,Phrase match,CPC,3.0,2017,8,35
2017-08-28,,,27.0,2,0,0,IT Channel,IT Power Distribution 17,de,Germany,Western Europe,DACH,rack pdu,Google Ad Words,Phrase match,CPC,3.0,2017,8,35
2017-09-04,,,111.0,2,0,0,IT Channel,IT Power Distribution 17,de,Germany,Western Europe,DACH,energieverteilung,Google Ad Words,Phrase match,CPC,3.0,2017,9,36
2017-09-11,,,18.0,1,0,0,IT Channel,IT Power Distribution 17,de,Germany,Western Europe,DACH,pdu,Google Ad Words,Phrase match,CPC,3.0,2017,9,37
